id_video,sent,finished,time_request
241,2023-11-18T01:22:06.032720,2023-11-18T01:49:00.719357,1614686.637
240,2023-11-18T01:22:06.086871,2023-11-18T01:49:36.362294,1650275.423
242,2023-11-18T01:22:06.094902,2023-11-18T01:50:15.806426,1689711.524
266,2023-11-18T01:22:07.648091,2023-11-18T01:50:16.447688,1688799.5969999998
250,2023-11-18T01:22:06.447338,2023-11-18T01:50:52.286942,1725839.604
274,2023-11-18T01:22:08.089953,2023-11-18T01:51:30.788849,1762698.8960000002
277,2023-11-18T01:22:08.380296,2023-11-18T01:51:32.159720,1763779.424
253,2023-11-18T01:22:06.763046,2023-11-18T01:52:06.874555,1800111.509
252,2023-11-18T01:22:06.794039,2023-11-18T01:52:46.948998,1840154.959
254,2023-11-18T01:22:06.821827,2023-11-18T01:52:49.764879,1842943.0520000001
255,2023-11-18T01:22:06.845047,2023-11-18T01:53:22.087012,1875241.9649999999
258,2023-11-18T01:22:07.140167,2023-11-18T01:54:04.028456,1916888.2889999999
260,2023-11-18T01:22:07.246229,2023-11-18T01:54:08.046556,1920800.3269999998
261,2023-11-18T01:22:07.256730,2023-11-18T01:54:37.588036,1950331.306
267,2023-11-18T01:22:07.729676,2023-11-18T01:55:21.347792,1993618.1160000002
262,2023-11-18T01:22:07.294173,2023-11-18T01:55:26.646246,1999352.073
264,2023-11-18T01:22:07.565080,2023-11-18T01:55:52.415089,2024850.009
276,2023-11-18T01:22:08.367090,2023-11-18T01:56:37.230381,2068863.2910000002
270,2023-11-18T01:22:07.901250,2023-11-18T01:56:43.607449,2075706.1990000003
273,2023-11-18T01:22:08.054187,2023-11-18T01:57:08.402015,2100347.8279999997
271,2023-11-18T01:22:08.025811,2023-11-18T01:57:53.787783,2145761.9719999996
272,2023-11-18T01:22:08.211025,2023-11-18T01:58:01.188691,2152977.666
278,2023-11-18T01:22:08.427259,2023-11-18T01:58:24.621479,2176194.2199999997
269,2023-11-18T01:22:08.508762,2023-11-18T01:59:09.358818,2220850.0560000003
275,2023-11-18T01:22:08.477722,2023-11-18T01:59:20.228016,2231750.2939999998
279,2023-11-18T01:22:08.523958,2023-11-18T01:59:41.390859,2252866.901
