id_video,sent,finished,time_request
156,2023-11-18T20:04:21.483443,2023-11-18T20:29:46.008166,1524524.723
158,2023-11-18T20:04:21.733831,2023-11-18T20:29:50.510919,1528777.088
174,2023-11-18T20:04:23.150268,2023-11-18T20:30:44.443460,1581293.192
184,2023-11-18T20:04:23.633672,2023-11-18T20:31:02.212530,1598578.858
171,2023-11-18T20:04:22.700647,2023-11-18T20:31:07.830796,1605130.149
173,2023-11-18T20:04:23.032818,2023-11-18T20:32:01.325797,1658292.979
183,2023-11-18T20:04:23.639108,2023-11-18T20:32:17.646987,1674007.879
166,2023-11-18T20:04:22.258019,2023-11-18T20:32:27.170822,1684912.8029999998
162,2023-11-18T20:04:22.317510,2023-11-18T20:33:18.410399,1736092.889
200,2023-11-18T20:04:24.778916,2023-11-18T20:33:33.306629,1748527.713
178,2023-11-18T20:04:23.363003,2023-11-18T20:33:43.653676,1760290.673
188,2023-11-18T20:04:23.973145,2023-11-18T20:34:33.935185,1809962.0399999998
193,2023-11-18T20:04:24.325794,2023-11-18T20:34:49.920015,1825594.2210000001
161,2023-11-18T20:04:22.529194,2023-11-18T20:34:59.492426,1836963.232
182,2023-11-18T20:04:23.512828,2023-11-18T20:35:51.467770,1887954.942
169,2023-11-18T20:04:22.656070,2023-11-18T20:36:05.431066,1902774.996
170,2023-11-18T20:04:22.663637,2023-11-18T20:36:16.557530,1913893.893
190,2023-11-18T20:04:24.312743,2023-11-18T20:37:11.692711,1967379.9679999999
191,2023-11-18T20:04:24.147769,2023-11-18T20:37:20.977155,1976829.3860000002
192,2023-11-18T20:04:24.576808,2023-11-18T20:37:31.873792,1987296.9840000002
180,2023-11-18T20:04:23.581909,2023-11-18T20:38:33.573043,2049991.1339999998
186,2023-11-18T20:04:23.941450,2023-11-18T20:38:36.700444,2052758.9939999997
185,2023-11-18T20:04:23.693975,2023-11-18T20:38:47.023084,2063329.1089999997
198,2023-11-18T20:04:24.807785,2023-11-18T20:39:50.883685,2126075.9
194,2023-11-18T20:04:24.358692,2023-11-18T20:39:52.038554,2127679.8619999997
196,2023-11-18T20:04:24.456373,2023-11-18T20:40:02.922757,2138466.3839999996
197,2023-11-18T20:04:24.701813,2023-11-18T20:41:06.726101,2202024.288
199,2023-11-18T20:04:24.683629,2023-11-18T20:41:08.140911,2203457.2819999997
195,2023-11-18T20:04:24.787915,2023-11-18T20:41:18.970763,2214182.8479999998
