timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698434679908,18494,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-38,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,18494,0,30
1698434679694,19276,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-29,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,19276,0,34
1698434679796,19689,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-33,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,19689,0,33
1698434679818,20192,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-34,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,20192,0,33
1698434679859,20706,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-36,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,20706,0,32
1698434679958,21136,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-40,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,21135,0,29
1698434679883,21766,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-37,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21766,0,32
1698434679934,22221,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-39,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,22221,0,30
1698434679365,23305,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-16,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,23305,0,30
1698434679566,23637,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-24,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,23637,0,34
1698434679583,24172,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-25,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,24172,0,31
1698434679213,25079,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-10,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,25079,0,30
1698434679260,25548,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-12,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,25548,0,30
1698434679189,26148,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-9,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,26148,0,31
1698434679399,26497,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-17,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,26497,0,34
1698434679233,27202,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-11,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,27202,0,28
1698434686141,20855,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-1,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,20855,0,0
1698434679335,28211,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-15,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,28211,0,26
1698434679311,28769,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-14,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,28769,0,30
1698434686895,21730,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-3,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,21730,0,0
1698434687512,21644,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-6,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,21644,0,0
1698434688078,21631,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-4,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21631,0,0
1698434688638,21603,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-8,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,21603,0,0
1698434689701,21081,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-13,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,21081,0,0
1698434689187,22126,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-2,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,22126,0,0
1698434690795,21036,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-20,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,21036,0,0
1698434691307,21032,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-21,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,21032,0,0
1698434690258,22620,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-7,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,22620,0,0
1698434692391,20997,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-18,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,20997,0,0
1698434691834,22089,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-5,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,22089,0,0
1698434693993,20449,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-26,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,20449,0,0
1698434692939,22028,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-19,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,22028,0,0
1698434693462,22032,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-23,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,22032,0,0
1698434694636,21372,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-30,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21372,0,0
1698434695209,21318,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-32,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,21318,0,0
1698434695766,21298,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-27,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,21298,0,0
1698434696870,20699,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-31,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,20698,0,0
1698434696310,21791,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-22,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,21791,0,0
1698434697363,21246,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-28,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,21246,0,0
1698434697888,21218,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-35,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,21217,0,0
1698434698403,21224,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-38,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,21224,0,0
1698434699486,20665,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-33,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,20665,0,0
1698434698971,21725,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-29,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,21725,0,0
1698434700013,21197,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-34,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21197,0,0
1698434700566,21172,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-36,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,21172,0,0
1698434701094,21156,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-40,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21156,0,0
1698434701650,21126,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-37,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,21126,0,0
1698434702156,21137,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-39,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21137,0,0
1698434702671,21143,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-16,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,21143,0,0
1698434703204,21109,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-24,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,21109,0,0
1698434703755,21070,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-25,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,21070,0,0
1698434704292,21052,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-10,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21052,0,0
1698434704808,21067,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-12,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,21067,0,0
1698434705338,21077,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-9,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,21077,0,0
1698434705897,21063,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-17,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,21063,0,0
1698434706436,21091,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-11,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,21091,0,0
1698434706996,21119,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-1,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,21119,0,0
1698434707546,21099,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-15,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,21099,0,0
1698434708081,21111,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-14,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,21111,0,0
1698434708625,21122,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-3,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,21122,0,0
1698434709157,21128,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-6,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,21128,0,0
1698434709709,21087,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-4,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21087,0,0
1698434710241,21071,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-8,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,21071,0,0
1698434710782,21053,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-13,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,21052,0,0
1698434711831,20519,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-20,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,20519,0,0
1698434711314,21570,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-2,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21570,0,0
1698434712340,21077,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-21,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,21077,0,0
1698434712879,21057,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-7,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21057,0,0
1698434714443,20032,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-26,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,20032,0,0
1698434713389,21563,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-18,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,21563,0,0
1698434713924,21557,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-5,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,21557,0,0
1698434716009,19971,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-30,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,19971,0,0
1698434714968,21496,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-19,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21496,0,0
1698434716528,20446,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-32,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,20446,0,0
1698434715494,21990,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-23,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,21990,0,0
1698434717065,20925,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-27,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,20925,0,0
1698434717569,20921,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-31,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,20921,0,0
1698434718610,20372,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-28,text,true,,295,24801496,40,40,http://34.67.235.140/api/tasks,20372,0,0
1698434719106,20475,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-35,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,20475,0,0
1698434718102,22003,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-22,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,22003,0,0
1698434719628,20967,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-38,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,20967,0,0
1698434720152,20962,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-33,text,true,,295,24801512,40,40,http://34.67.235.140/api/tasks,20962,0,0
1698434721211,20349,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-34,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,20349,0,0
1698434721738,20264,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-36,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,20264,0,0
1698434720696,21825,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-29,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21825,0,0
1698434722251,20907,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-40,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,20907,0,0
1698434722776,21116,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-37,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21116,0,0
1698434723293,21206,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-39,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,21206,0,0
1698434723814,21167,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-16,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21167,0,0
1698434724314,21122,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-24,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,21122,0,0
1698434724825,21066,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-25,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,21066,0,0
1698434725344,21028,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-10,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,21028,0,0
1698434725875,21032,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-12,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,21032,0,0
1698434726416,21025,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-9,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,21025,0,0
1698434726961,21000,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-17,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,21000,0,0
1698434727527,20900,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-11,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,20900,0,0
1698434728116,20824,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-1,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,20824,0,0
1698434728646,20821,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-15,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,20821,0,0
1698434729192,20798,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-14,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,20798,0,0
1698434729748,20756,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-3,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,20756,0,0
1698434730287,20665,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-6,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,20665,0,0
1698434730797,20595,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-4,text,true,,295,24801516,40,40,http://34.67.235.140/api/tasks,20595,0,0
1698434731313,20543,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-8,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,20543,0,0
1698434731835,20472,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-13,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,20472,0,0
1698434732351,20417,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-20,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,20417,0,0
1698434732885,20350,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-2,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,20349,0,0
1698434733418,20268,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-21,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,20267,0,0
1698434734476,19704,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-26,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,19704,0,0
1698434733937,20775,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-7,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,20775,0,0
1698434735981,19203,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-30,text,true,,295,24801500,40,40,http://34.67.235.140/api/tasks,19203,0,0
1698434734953,20736,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-18,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,20736,0,0
1698434735481,20666,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-5,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,20665,0,0
1698434736974,19639,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-32,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,19639,0,0
1698434736465,20632,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-19,text,true,,295,24801524,40,40,http://34.67.235.140/api/tasks,20632,0,0
1698434737991,19693,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-27,text,true,,295,24801528,40,40,http://34.67.235.140/api/tasks,19693,0,0
1698434738491,19857,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-31,text,true,,295,24801520,40,40,http://34.67.235.140/api/tasks,19857,0,0
1698434737484,21551,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-23,text,true,,295,24801508,40,40,http://34.67.235.140/api/tasks,21551,0,0
1698434738982,20565,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-28,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,20565,0,0
1698434739582,20472,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-35,text,true,,295,24801488,40,40,http://34.67.235.140/api/tasks,20472,0,0
1698434740106,21141,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-22,text,true,,295,24801492,40,40,http://34.67.235.140/api/tasks,21141,0,29
1698434740596,25347,HTTP Request convertir archivo,201,CREATED,Prueba 1 1-38,text,true,,295,24801504,40,40,http://34.67.235.140/api/tasks,25347,0,30
1698434742003,65411,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-36,text,false,,681,24801528,40,40,http://34.67.235.140/api/tasks,65411,0,26
1698434741561,65856,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-34,text,false,,681,24801492,40,40,http://34.67.235.140/api/tasks,65856,0,29
1698434746908,65697,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-12,text,false,,681,24801508,40,40,http://34.67.235.140/api/tasks,65697,0,27
1698434742522,70083,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-29,text,false,,681,24801508,40,40,http://34.67.235.140/api/tasks,70083,0,27
1698434743159,69947,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-40,text,false,,681,24801508,40,40,http://34.67.235.140/api/tasks,69947,0,27
1698434744500,68609,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-39,text,false,,681,24801496,40,40,http://34.67.235.140/api/tasks,68609,0,29
1698434745893,67217,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-25,text,false,,681,24801492,40,40,http://34.67.235.140/api/tasks,67217,0,29
1698434745437,67673,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-24,text,false,,681,24801496,40,40,http://34.67.235.140/api/tasks,67673,0,30
1698434746373,66738,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-10,text,false,,681,24801488,40,40,http://34.67.235.140/api/tasks,66738,0,30
1698434743892,69218,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-37,text,false,,681,24801496,40,40,http://34.67.235.140/api/tasks,69218,0,30
1698434744982,68130,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-16,text,false,,681,24801504,40,40,http://34.67.235.140/api/tasks,68130,0,31
1698434747442,65670,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-9,text,false,,681,24801524,40,40,http://34.67.235.140/api/tasks,65670,0,30
1698434741115,72283,HTTP Request convertir archivo,502,Bad Gateway,Prueba 1 1-33,text,false,,676,24801500,40,40,http://34.67.235.140/api/tasks,72283,0,27
1698434752768,60637,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-20,text,false,,681,24801528,40,40,http://34.67.235.140/api/tasks,60637,0,27
1698434749468,63937,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-15,text,false,,681,24801512,40,40,http://34.67.235.140/api/tasks,63937,0,29
1698434749990,63416,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-14,text,false,,681,24801524,40,40,http://34.67.235.140/api/tasks,63416,0,28
1698434747962,65445,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-17,text,false,,681,24801500,40,40,http://34.67.235.140/api/tasks,65445,0,30
1698434751856,61551,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-8,text,false,,681,24801500,40,40,http://34.67.235.140/api/tasks,61551,0,28
1698434748428,64980,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-11,text,false,,681,24801500,40,40,http://34.67.235.140/api/tasks,64980,0,30
1698434748942,64466,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-1,text,false,,681,24801512,40,40,http://34.67.235.140/api/tasks,64466,0,29
1698434750504,62904,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-3,text,false,,681,24801500,40,40,http://34.67.235.140/api/tasks,62904,0,29
1698434750953,62455,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-6,text,false,,681,24801508,40,40,http://34.67.235.140/api/tasks,62455,0,29
1698434752308,61101,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-13,text,false,,681,24801492,40,40,http://34.67.235.140/api/tasks,61101,0,29
1698434751392,62017,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-4,text,false,,681,24801496,40,40,http://34.67.235.140/api/tasks,62017,0,30
1698434753235,60505,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-2,text,false,,681,24801492,40,40,http://34.67.235.140/api/tasks,60504,0,30
1698434753686,60508,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-21,text,false,,681,24801512,40,40,http://34.67.235.140/api/tasks,60508,0,29
1698434754180,60530,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-26,text,false,,681,24801528,40,40,http://34.67.235.140/api/tasks,60530,0,27
1698434754712,60580,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-7,text,false,,681,24801492,40,40,http://34.67.235.140/api/tasks,60580,0,29
1698434755184,60467,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-30,text,false,,681,24801488,40,40,http://34.67.235.140/api/tasks,60467,0,29
1698434755690,60584,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-18,text,false,,681,24801524,40,40,http://34.67.235.140/api/tasks,60584,0,29
1698434756147,60586,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-5,text,false,,681,24801496,40,40,http://34.67.235.140/api/tasks,60586,0,29
1698434756614,60613,HTTP Request convertir archivo,504,Gateway Time-out,Prueba 1 1-32,text,false,,681,24801488,40,40,http://34.67.235.140/api/tasks,60613,0,35
