id_video,sent,received,started,succeeded,time_request
106,2023-10-28T05:16:28.225003,2023-10-28T05:40:51.550325,2023-10-28T05:45:43.802782,2023-10-28T05:46:56.747287,1828522.284
110,2023-10-28T05:16:28.295239,2023-10-28T05:42:05.361704,2023-10-28T05:46:56.748336,2023-10-28T05:48:10.153822,1901858.5829999999
105,2023-10-28T05:16:28.289804,2023-10-28T05:43:18.512578,2023-10-28T05:48:10.154977,2023-10-28T05:49:23.871050,1975581.246
108,2023-10-28T05:16:28.292551,2023-10-28T05:44:31.040160,2023-10-28T05:49:23.872083,2023-10-28T05:50:37.426544,2049133.993
107,2023-10-28T05:16:28.297251,2023-10-28T05:45:43.803553,2023-10-28T05:50:37.427105,2023-10-28T05:51:50.851476,2122554.2249999996
109,2023-10-28T05:16:28.340116,2023-10-28T05:46:56.749742,2023-10-28T05:51:50.852092,2023-10-28T05:53:04.259822,2195919.7060000002
111,2023-10-28T05:16:28.961014,2023-10-28T05:48:10.156087,2023-10-28T05:53:04.261065,2023-10-28T05:54:17.473061,2268512.0470000003
113,2023-10-28T05:16:29.048888,2023-10-28T05:49:23.873039,2023-10-28T05:54:17.473464,2023-10-28T05:55:30.170383,2341121.4949999996
112,2023-10-28T05:16:29.052989,2023-10-28T05:50:37.428141,2023-10-28T05:55:30.170938,2023-10-28T05:56:43.487631,2414434.642
115,2023-10-28T05:16:29.058764,2023-10-28T05:51:50.853142,2023-10-28T05:56:43.488104,2023-10-28T05:57:56.963532,2487904.7679999997
114,2023-10-28T05:16:29.063820,2023-10-28T05:53:04.261969,2023-10-28T05:57:56.964149,2023-10-28T05:59:10.188324,2561124.5039999997
116,2023-10-28T05:16:29.066798,2023-10-28T05:54:17.475049,2023-10-28T05:59:10.189417,2023-10-28T06:00:22.792283,2633725.485
117,2023-10-28T05:16:29.532392,2023-10-28T05:55:30.172528,2023-10-28T06:00:22.793443,2023-10-28T06:01:35.883048,2706350.656
119,2023-10-28T05:16:29.536124,2023-10-28T05:56:43.489773,2023-10-28T06:01:35.883741,2023-10-28T06:02:49.037173,2779501.049
118,2023-10-28T05:16:29.537097,2023-10-28T05:57:56.965195,2023-10-28T06:02:49.038107,2023-10-28T06:04:02.893035,2853355.938
120,2023-10-28T05:16:29.538916,2023-10-28T05:59:10.190267,2023-10-28T06:04:02.893926,2023-10-28T06:05:16.859011,2927320.095
