id_video,sent,received,started,succeeded,time_request
173,2023-11-09T18:38:57.369262,2023-11-09T18:54:11.691528,2023-11-09T18:59:06.475576,2023-11-09T19:00:18.722908,1281353.646
180,2023-11-09T18:38:57.501199,2023-11-09T18:55:25.524822,2023-11-09T19:00:18.723431,2023-11-09T19:01:32.167708,1354666.5089999998
179,2023-11-09T18:38:57.502736,2023-11-09T18:56:40.013589,2023-11-09T19:01:32.168262,2023-11-09T19:02:45.898350,1428395.614
177,2023-11-09T18:39:00.291232,2023-11-09T18:57:53.503355,2023-11-09T19:02:45.899233,2023-11-09T19:03:59.885585,1499594.353
183,2023-11-09T18:39:00.773559,2023-11-09T18:59:06.477063,2023-11-09T19:03:59.886427,2023-11-09T19:05:13.749043,1572975.484
181,2023-11-09T18:39:00.791551,2023-11-09T19:00:18.724616,2023-11-09T19:05:13.749571,2023-11-09T19:06:28.531088,1647739.537
185,2023-11-09T18:39:00.841628,2023-11-09T19:01:32.169559,2023-11-09T19:06:28.531773,2023-11-09T19:07:41.939663,1721098.035
184,2023-11-09T18:39:00.940971,2023-11-09T19:02:45.899897,2023-11-09T19:07:41.940196,2023-11-09T19:08:55.435295,1794494.324
186,2023-11-09T18:39:00.949238,2023-11-09T19:03:59.887030,2023-11-09T19:08:55.435742,2023-11-09T19:10:09.280825,1868331.5869999998
182,2023-11-09T18:39:00.966576,2023-11-09T19:05:13.750972,2023-11-09T19:10:09.281436,2023-11-09T19:11:24.701857,1943735.281
187,2023-11-09T18:39:01.325336,2023-11-09T19:06:28.533776,2023-11-09T19:11:24.702712,2023-11-09T19:12:39.043639,2017718.303
189,2023-11-09T18:39:01.356766,2023-11-09T19:07:41.941795,2023-11-09T19:12:39.044402,2023-11-09T19:13:52.807009,2091450.2429999998
190,2023-11-09T18:39:01.378464,2023-11-09T19:08:55.437091,2023-11-09T19:13:52.807590,2023-11-09T19:15:06.826741,2165448.277
191,2023-11-09T18:39:01.460609,2023-11-09T19:10:09.283287,2023-11-09T19:15:06.827265,2023-11-09T19:16:21.098145,2239637.5360000003
192,2023-11-09T18:39:01.531868,2023-11-09T19:11:24.704024,2023-11-09T19:16:21.098804,2023-11-09T19:17:36.816091,2315284.223
194,2023-11-09T18:39:01.740978,2023-11-09T19:12:39.046001,2023-11-09T19:17:36.816648,2023-11-09T19:18:51.832244,2390091.266
193,2023-11-09T18:39:01.759097,2023-11-09T19:13:52.808947,2023-11-09T19:18:51.832744,2023-11-09T19:20:07.348601,2465589.504
196,2023-11-09T18:39:01.763274,2023-11-09T19:15:06.828647,2023-11-09T19:20:07.349172,2023-11-09T19:21:22.333373,2540570.099
195,2023-11-09T18:39:01.785745,2023-11-09T19:16:21.100104,2023-11-09T19:21:22.334234,2023-11-09T19:22:37.549006,2615763.261
197,2023-11-09T18:39:01.896643,2023-11-09T19:17:36.818295,2023-11-09T19:22:37.549554,2023-11-09T19:23:53.138359,2691241.716
198,2023-11-09T18:39:02.066151,2023-11-09T19:18:51.834275,2023-11-09T19:23:53.139256,2023-11-09T19:25:07.181657,2765115.506
199,2023-11-09T18:39:02.151242,2023-11-09T19:20:07.350496,2023-11-09T19:25:07.182674,2023-11-09T19:26:21.214750,2839063.5080000004
200,2023-11-09T18:39:02.645489,2023-11-09T19:21:22.335455,2023-11-09T19:26:21.215224,2023-11-09T19:27:35.266424,2912620.935
188,2023-11-09T18:39:02.773476,2023-11-09T19:22:37.551561,2023-11-09T19:27:35.267349,2023-11-09T19:28:48.743173,2985969.697
