id_video,sent,finished,time_request
25,2023-12-02T18:52:55.65Z,2023-12-02T18:55:26.133675Z,150483.67500000002
24,2023-12-02T18:52:55.976Z,2023-12-02T18:55:40.253802Z,164277.802
21,2023-12-02T18:52:55.62Z,2023-12-02T18:55:40.853552Z,165233.552
27,2023-12-02T18:52:56.584Z,2023-12-02T18:57:55.968568Z,299384.568
26,2023-12-02T18:52:55.977Z,2023-12-02T18:58:29.795098Z,333818.098
23,2023-12-02T18:52:55.742Z,2023-12-02T18:58:38.245249Z,342503.249
34,2023-12-02T18:52:57.723Z,2023-12-02T19:00:29.091115Z,451368.115
30,2023-12-02T18:52:56.983Z,2023-12-02T19:01:28.423418Z,511440.418
38,2023-12-02T18:52:58.744Z,2023-12-02T19:01:31.919059Z,513175.059
31,2023-12-02T18:52:57.908Z,2023-12-02T19:02:57.542651Z,599634.651
36,2023-12-02T18:52:57.944Z,2023-12-02T19:04:22.748646Z,684804.6460000001
35,2023-12-02T18:52:57.944Z,2023-12-02T19:04:36.215819Z,698271.819
29,2023-12-02T18:52:56.796Z,2023-12-02T19:05:30.643421Z,753847.4210000001
37,2023-12-02T18:52:58.169Z,2023-12-02T19:07:12.669151Z,854500.151
33,2023-12-02T18:52:57.944Z,2023-12-02T19:07:33.504264Z,875560.264
28,2023-12-02T18:52:56.7Z,2023-12-02T19:08:03.107849Z,906407.849
40,2023-12-02T18:52:58.501Z,2023-12-02T19:10:04.054577Z,1025553.5769999999
22,2023-12-02T18:52:55.663Z,2023-12-02T19:10:24.635389Z,1048972.389
32,2023-12-02T18:52:57.988Z,2023-12-02T19:10:42.855506Z,1064867.506
39,2023-12-02T18:52:59.523Z,2023-12-02T19:12:47.442079Z,1187919.079
