id_video,sent,finished,time_request
178,2023-12-01T19:41:46.611Z,2023-12-01T19:44:29.132181Z,162521.181
181,2023-12-01T19:41:46.691Z,2023-12-01T19:44:29.328276Z,162637.276
172,2023-12-01T19:41:45.916Z,2023-12-01T19:44:36.206737Z,170290.737
183,2023-12-01T19:41:46.764Z,2023-12-01T19:47:24.957289Z,338193.289
198,2023-12-01T19:41:50.798Z,2023-12-01T19:47:26.033123Z,335235.12299999996
193,2023-12-01T19:41:50.238Z,2023-12-01T19:47:38.263866Z,348025.866
199,2023-12-01T19:41:50.843Z,2023-12-01T19:50:13.196949Z,502353.949
184,2023-12-01T19:41:46.828Z,2023-12-01T19:50:15.620757Z,508792.757
188,2023-12-01T19:41:47.215Z,2023-12-01T19:50:29.516984Z,522301.98399999994
186,2023-12-01T19:41:46.948Z,2023-12-01T19:53:03.449279Z,676501.279
200,2023-12-01T19:41:50.851Z,2023-12-01T19:53:11.462387Z,680611.387
207,2023-12-01T19:41:51.325Z,2023-12-01T19:53:23.267070Z,691942.07
187,2023-12-01T19:41:47.195Z,2023-12-01T19:55:59.353795Z,852158.795
205,2023-12-01T19:41:51.628Z,2023-12-01T19:55:57.725295Z,846097.295
189,2023-12-01T19:41:47.334Z,2023-12-01T19:56:14.685801Z,867351.801
197,2023-12-01T19:41:50.646Z,2023-12-01T19:58:40.610237Z,1009964.2370000001
192,2023-12-01T19:41:50.349Z,2023-12-01T19:58:46.089101Z,1015740.101
185,2023-12-01T19:41:47.3Z,2023-12-01T19:59:06.323409Z,1039023.4089999999
210,2023-12-01T19:41:51.983Z,2023-12-01T20:01:27.912717Z,1175929.717
196,2023-12-01T19:41:50.349Z,2023-12-01T20:01:38.047751Z,1187698.751
194,2023-12-01T19:41:50.389Z,2023-12-01T20:01:57.049136Z,1206660.136
208,2023-12-01T19:41:51.783Z,2023-12-01T20:04:20.202308Z,1348419.308
201,2023-12-01T19:41:50.897Z,2023-12-01T20:04:32.050531Z,1361153.531
176,2023-12-01T19:41:45.976Z,2023-12-01T20:04:48.475588Z,1382499.588
191,2023-12-01T19:41:50.281Z,2023-12-01T20:07:17.156925Z,1526875.925
206,2023-12-01T19:41:51.38Z,2023-12-01T20:07:30.371531Z,1538991.531
182,2023-12-01T19:41:46.574Z,2023-12-01T20:07:36.349681Z,1549775.681
173,2023-12-01T19:41:45.966Z,2023-12-01T20:10:18.837669Z,1712871.6690000002
171,2023-12-01T19:41:45.805Z,2023-12-01T20:10:15.669800Z,1709864.8
175,2023-12-01T19:41:45.976Z,2023-12-01T20:10:25.237647Z,1719261.647
204,2023-12-01T19:41:51.146Z,2023-12-01T20:13:06.907103Z,1875761.1030000001
203,2023-12-01T19:41:51.307Z,2023-12-01T20:13:10.604155Z,1879297.155
195,2023-12-01T19:41:50.281Z,2023-12-01T20:13:12.485949Z,1882204.949
174,2023-12-01T19:41:45.915Z,2023-12-01T20:15:49.541870Z,2043626.87
202,2023-12-01T19:41:50.897Z,2023-12-01T20:16:00.727590Z,2049830.59
177,2023-12-01T19:41:46.302Z,2023-12-01T20:16:04.148511Z,2057846.5110000002
180,2023-12-01T19:41:46.554Z,2023-12-01T20:18:40.041416Z,2213487.4159999997
190,2023-12-01T19:41:47.55Z,2023-12-01T20:19:03.690845Z,2236140.8449999997
209,2023-12-01T19:41:51.764Z,2023-12-01T20:19:03.900958Z,2232136.958
179,2023-12-01T19:41:46.464Z,2023-12-01T20:21:35.238211Z,2388774.211
