id_video,sent,received,started,succeeded,time_request
126,2023-11-09T17:44:07.095899,2023-11-09T17:44:07.096366,2023-11-09T17:44:07.098447,2023-11-09T17:45:24.350522,77254.62299999999
122,2023-11-09T17:44:07.098147,2023-11-09T17:44:07.097792,2023-11-09T17:45:24.351809,2023-11-09T17:46:38.820459,151722.31199999998
124,2023-11-09T17:44:07.101824,2023-11-09T17:44:07.101510,2023-11-09T17:46:38.820996,2023-11-09T17:47:54.124265,227022.441
121,2023-11-09T17:44:07.115660,2023-11-09T17:44:07.116195,2023-11-09T17:47:54.125025,2023-11-09T17:49:09.230422,302114.762
123,2023-11-09T17:44:07.138175,2023-11-09T17:44:07.137682,2023-11-09T17:49:09.231558,2023-11-09T17:50:25.032890,377894.715
125,2023-11-09T17:44:07.195522,2023-11-09T17:45:24.352539,2023-11-09T17:50:25.033822,2023-11-09T17:51:40.881037,453685.515
128,2023-11-09T17:44:07.551510,2023-11-09T17:46:38.822463,2023-11-09T17:51:40.881671,2023-11-09T17:52:57.027274,529475.7640000001
127,2023-11-09T17:44:07.582009,2023-11-09T17:47:54.126428,2023-11-09T17:52:57.029013,2023-11-09T17:54:15.031884,607449.875
130,2023-11-09T17:44:07.607925,2023-11-09T17:49:09.232283,2023-11-09T17:54:15.032491,2023-11-09T17:55:31.120350,683512.425
129,2023-11-09T17:44:07.603473,2023-11-09T17:50:25.034783,2023-11-09T17:55:31.120927,2023-11-09T17:56:46.094427,758490.954
132,2023-11-09T17:44:07.631798,2023-11-09T17:51:40.883460,2023-11-09T17:56:46.095130,2023-11-09T17:58:00.308412,832676.614
131,2023-11-09T17:44:07.856214,2023-11-09T17:52:57.029861,2023-11-09T17:58:00.308864,2023-11-09T17:59:14.461568,906605.354
133,2023-11-09T17:44:07.875965,2023-11-09T17:54:15.034464,2023-11-09T17:59:14.462550,2023-11-09T18:00:29.974764,982098.799
135,2023-11-09T17:44:08.010960,2023-11-09T17:55:31.122979,2023-11-09T18:00:29.975305,2023-11-09T18:01:46.441585,1058430.625
134,2023-11-09T17:44:08.028525,2023-11-09T17:56:46.097133,2023-11-09T18:01:46.442516,2023-11-09T18:03:01.992824,1133964.2989999999
137,2023-11-09T17:44:08.085642,2023-11-09T17:58:00.310100,2023-11-09T18:03:01.993335,2023-11-09T18:04:15.244733,1207159.091
138,2023-11-09T17:44:08.203482,2023-11-09T17:59:14.462907,2023-11-09T18:04:15.245372,2023-11-09T18:05:28.719429,1280515.9470000002
139,2023-11-09T17:44:08.298712,2023-11-09T18:00:29.977267,2023-11-09T18:05:28.719936,2023-11-09T18:06:43.176801,1354878.0890000002
140,2023-11-09T17:44:08.359241,2023-11-09T18:01:46.444211,2023-11-09T18:06:43.177488,2023-11-09T18:07:59.205014,1430845.773
136,2023-11-09T17:44:09.168934,2023-11-09T18:03:01.995681,2023-11-09T18:07:59.205515,2023-11-09T18:09:15.218492,1506049.558
